trainer_seed,epoch,transition_count,cumulative_transitions,mean_original_reward,mean_training_reward,profile_0_count,profile_1_count,profile_2_count,profile_3_count,distinct_state_count,q_min,q_max,q_table_sha256
167,192,4096,786432,4.609278096090,5.430165607017,1294,1241,937,624,103,0.000000000000,124.381023188528,b4171901f2d2a2f0e648b3afa9a376efdae7c7ada795718e455eb2fe94f318a1
167,193,4096,790528,4.608615745068,5.459449796677,949,1766,836,545,104,0.000000000000,124.343246817580,f9e03e4e66fa5c8a2197fec736657abaedccb90a9104f3793cd152da3d4f4161
167,194,4096,794624,4.599130850568,5.425705531177,1455,1481,698,462,98,0.000000000000,124.294639884996,c8563aca25d3c1143e891ae5f240ef9703661c2eff2bdefaeb0ee6de78005f4b
167,195,4096,798720,4.576482048401,5.362124970949,1125,1205,1166,600,105,0.000000000000,124.259204437988,d32ad0c9f03f2834318a0b9c5a184c8c51bd82e5630fbe4573afc2865e24fb76
167,196,4096,802816,4.594330943823,5.414660689354,1122,1572,775,627,101,0.000000000000,124.222559517733,9a37cd22d3c9d3ce0babd336d06e1ddf85e7910e63099901c265419c6d5982b5
167,197,4096,806912,4.595976646021,5.396442228616,1595,1262,751,488,98,0.000000000000,124.173492730257,510a3ac5e46f4de3ee8837022a92818e513905ec3b7cdf40e77ac690894a2729
167,198,4096,811008,4.599621487508,5.416734485187,1259,1712,609,516,102,0.000000000000,124.127822153000,1a1df9432c17a7a18687c2006b3337cb2ffa845c55f7262bdeca8ffa1e6a31d3
167,199,4096,815104,4.616621616678,5.470278458900,1249,1607,766,474,102,0.000000000000,124.096305098771,a70873c3909abfcfd18cfe5c5eeac9276d5f747948127bffd126a7fdfe94c08a
167,200,4096,819200,4.604000178126,5.430486064066,1185,1472,672,767,103,0.000000000000,124.051481068173,194d9fbc6089a22c83e91edcf7b5c2664f4761ddc9b739164551b94aede6df9f
229,1,4096,4096,4.437767292590,5.163476396921,1024,995,1069,1008,112,0.000000000000,35.375004900646,22e862ebf871ce205f5fa00d116af4105907b70d40cd6710d03d8c56b62b1871
229,2,4096,8192,4.447160656333,5.229590867520,989,1054,1032,1021,109,0.000000000000,52.694560364408,5c6730d58242ce38287b0d0ff60e187781ee464614a85e4013b3066ff938610c
229,3,4096,12288,4.435533913583,5.183334384799,1074,1033,987,1002,108,0.000000000000,64.591923899809,445514652e76c3f31414e8a1c4879a7de45adc8b4a421985e109a94550db77db
229,4,4096,16384,4.443599714440,5.204419365574,985,1067,1020,1024,109,0.000000000000,72.383518104628,493b5a96b50a9436283f35340ef485a75f7f5ff1c617039d21ce144f3867d577
229,5,4096,20480,4.446305686975,5.172127044776,1057,998,990,1051,100,0.000000000000,79.350126141662,667937dc3c2d9b4b8638a6039aba681242bff99fcd7ab62a8535570c8401cef4
229,6,4096,24576,4.440094529860,5.179066596002,1027,1019,1041,1009,110,0.000000000000,84.593557153925,8a31529765b05c2068c9cd24019117f807d02e8b819f3feb5d41db39c8fe839e
229,7,4096,28672,4.449325488639,5.195784376431,1098,990,993,1015,106,0.000000000000,88.139138907935,c4dc383764ceca9e410f406869d5924df4732165ec0436b89f3780369b631ee9
229,8,4096,32768,4.445769408760,5.172243650664,1075,975,1022,1024,103,0.000000000000,93.617907430621,c027375fd4371816e7e82c3fb25b25f34b60cd103151e2d2db4af260ddbd7662
229,9,4096,36864,4.446756586905,5.184691386684,1009,1006,1053,1028,105,0.000000000000,98.157200045062,10f7ed26d5605992812d0b35784ed34cbaf5cffaaa86707b89727b7aa28039d4
229,10,4096,40960,4.447044840183,5.206256997451,1007,1042,1044,1003,106,0.000000000000,100.475507328373,db3fcb330aef9ceb0fd9c8c81fcb8694a18f085feca2c6f09bfba65a093be853
229,11,4096,45056,4.448792909564,5.197639899976,1068,1005,1008,1015,107,0.000000000000,102.556632117079,31a907b17e321fc0f462ba3ccf7687bf7add57f266e3d9cad184fbd200378f03
229,12,4096,49152,4.442092119550,5.175102364920,1033,1049,1026,988,104,0.000000000000,105.099190167579,b6d2c2387b52bf288fa585358a4ab9724976c3f0ba44356c28b701503bcf93ec
229,13,4096,53248,4.442991492083,5.168955714424,1055,1045,996,1000,110,0.000000000000,106.688504404341,85334e086af9706e60066e21311732df9dd8f9b6ab0172e5ecd5c637ed261134
229,14,4096,57344,4.440871891306,5.187174088661,998,1031,1064,1003,106,0.000000000000,108.845711313843,93fa52e29a3607cceb6be796447752438e0bc4f0e26d7be506d7a426e6f2fde4
229,15,4096,61440,4.443825091277,5.195543040889,1007,1046,1018,1025,106,0.000000000000,110.177013990493,a6bee962b01f2ad8e3f96b2b1c01724add9c283e87b1cc4af6aa5d21ab2cd5ce
229,16,4096,65536,4.439691799222,5.175217392200,1021,999,1042,1034,111,0.000000000000,111.117606072359,5c0178940d8fa5759a29d4ce966c39296eee129900cb1333bea7a54acae1a81e
229,17,4096,69632,4.451426501558,5.206687451546,1070,1100,963,963,105,0.000000000000,112.448556591306,de8fbc4ea2636778572481a172dae45b0641691526670a190381e35fe3273df8
229,18,4096,73728,4.442448004469,5.171872096003,1097,994,994,1011,104,0.000000000000,113.350693794609,6cd306b3de54ebad479e979c48b468d2c1d52872840e299dbcadfcc13c746b34
229,19,4096,77824,4.446706430153,5.178455603424,1055,1022,1025,994,104,0.000000000000,114.331233914818,0c64994c9ad138a0dd2c7b9c1767f811b041dbc1f775eac6035b9953f8055e2b
229,20,4096,81920,4.446105840774,5.167035667783,1029,1007,1059,1001,104,0.000000000000,115.111328303945,3858e1a79840dce518b059b1b0c13d9e4e37c93717a243f22c9ad329643b1582
229,21,4096,86016,4.446710116489,5.198461071426,1092,1074,990,940,106,0.000000000000,115.732656725300,c0bde422ded914499c4f4abe417bad561447095a497329fdced6017f8098e082
229,22,4096,90112,4.444240936581,5.209903687729,1002,1125,965,1004,104,0.000000000000,115.733543221953,d3390b4bc5682148695fc566ebdb4a5ea13940c84e1ec48c83d158335a88750b
229,23,4096,94208,4.444128012843,5.193041348246,1093,1049,998,956,109,0.000000000000,115.908144059740,a6d598f5daa1473c8cd959fa04c0b907eb40f7b89e6acf903063a46f3fa74b32
229,24,4096,98304,4.439399536323,5.183550782009,1059,1021,1008,1008,109,0.000000000000,115.950163706736,a1d6a8c8c329a7bd6c346bc54d67edf0dc9262c93b1f3560a5c8ef61092a9029
229,25,4096,102400,4.437807968521,5.184785585020,1049,1035,996,1016,109,0.000000000000,116.441790272126,28b45cfa0d149ce64c47094ec0e289963551797f5bbaca8dc62365371909858d
229,26,4096,106496,4.442627833782,5.189804792159,978,1148,1006,964,109,0.000000000000,117.267827287123,379ed78098c5f5ab94cc8afddf5755b476174b0ed55fcea88e25e04a2bf1e180
229,27,4096,110592,4.443925620265,5.201389981058,1046,1107,986,957,105,0.000000000000,117.425610667796,bc1dfcc41d76538beb280dc33d843efdc8391bc6fb4234a7e29b65662f23231e
229,28,4096,114688,4.450713979827,5.208685997434,957,1099,1014,1026,105,0.000000000000,117.688462058403,125f0590cafb12d4ec5771d3b3be33ff3e177868533e5fd553bb97c361792d4f
229,29,4096,118784,4.454679071823,5.203004373231,1014,1057,1076,949,107,0.000000000000,117.669158088112,a3c045cd975558ad97333a585e981592829931b5ec2bc297b25c11378b4284fd
229,30,4096,122880,4.445254291783,5.178046464007,1056,1085,1005,950,110,0.000000000000,117.988398459949,95cb72d1d8f274afcbcc43c130862ef9a30e15acdae734e16cb911f838a3ae05
229,31,4096,126976,4.458188633591,5.227489885928,961,1127,1032,976,107,0.000000000000,118.758762315373,6040a442cb301ce48144f27a068b8ae10f9b33bffcd9be5f025f23455ddf2606
229,32,4096,131072,4.454392358225,5.195000585244,984,1106,1074,932,106,0.000000000000,118.790070855756,4c98c627b2c8af16e59f5705cab3b6ba4c8b5d28004ba76a85bdacb133d88a0a
229,33,4096,135168,4.446869169202,5.181607047900,968,1123,1041,964,110,0.000000000000,118.740161856324,312813d42979172d6a7ef6999fff9bfb55be8212190c3156d66fafce430c4bf4
229,34,4096,139264,4.441071891907,5.169092255130,1059,1031,1100,906,107,0.000000000000,118.942869131979,fce46a4951583a3bb5c12c563cd837454edf3d4895b04e7f50bd867bc58774d3
229,35,4096,143360,4.446138602663,5.183654996588,1027,1122,1002,945,107,0.000000000000,119.170079838092,e62fd657528b0d1022ab0ee0ca4be22bfbf25b4dfba6f66333ac8e58262634c2
229,36,4096,147456,4.448266829890,5.186525327374,1012,1146,1008,930,106,0.000000000000,119.246382602766,0e42f8aa0efabfdfa14cf7578816b60a5a0e914712fee83c7e6eba4120979275
229,37,4096,151552,4.443973628842,5.202232405995,1040,1076,1009,971,108,0.000000000000,119.127663323685,27c06c0831e9f88a85dc8a6f9bea872a5f96c160a2160709ecf5efaca768f889
229,38,4096,155648,4.453888257752,5.220451468508,1077,1142,976,901,107,0.000000000000,119.193344336153,5cb64405fef122c362218d4ae44a9102ce528adf59f3edaa452488013d137343
229,39,4096,159744,4.453465567635,5.189392055698,1002,1090,1035,969,107,0.000000000000,119.401652924503,27fc66b3b104832df1225f2de77466f9e1b17cfdc8940b4a3c1705e968d03492
229,40,4096,163840,4.456534820621,5.205610962172,1088,1076,949,983,106,0.000000000000,119.375410359091,5e8a8c8ad18295e18c2317c715fb3c14429025faa07bd77ccd27a1d3d1bad51c
229,41,4096,167936,4.457591547111,5.220302711882,1001,1154,982,959,103,0.000000000000,119.207025963774,16f908a1b6609ea53e58eb2f2bbe63efb530a11bdfe90469f09ade9c4fa6a1c6
229,42,4096,172032,4.457034675475,5.235505401120,1108,1159,928,901,106,0.000000000000,119.219137488356,4f99e5e57fd05a9fbaf939a7cba19386812eed5ab3ee1dca5a457a5d55979eb4
229,43,4096,176128,4.453681293275,5.224056227789,1067,1136,973,920,104,0.000000000000,119.056120307024,c8174c7fd6c82a2e614979a8ea4887550271f21936ab43cee3045872c0508f87
229,44,4096,180224,4.456686619452,5.188155169212,1098,1026,1061,911,107,0.000000000000,119.171004906609,3916930f270b4cd6e8e24902ef009c0ca4d336f1fac95d8d2cc13aaa56b961aa
229,45,4096,184320,4.454622451672,5.233122130907,1038,1176,992,890,103,0.000000000000,119.095150395457,0914a12ca5cd641ec643cb499ba0290447ec4418494c22d2e894a0e36f1e1b69
229,46,4096,188416,4.460985774764,5.235372298275,1088,1139,986,883,108,0.000000000000,118.877929811563,cbf39fc26c5cb7ab9baf7651ce71d6dedbf1ac70e828a6d5b0c7376ebeb5e91e
229,47,4096,192512,4.446119799187,5.233807810029,1013,1240,960,883,105,0.000000000000,119.227198973645,46a58ea703cebd5e1af004a7526cbd1d6536a14321b285ea5dbdcc826fff95d4
229,48,4096,196608,4.457240315904,5.211676107367,1035,1131,1056,874,108,0.000000000000,119.235597729284,90b09928779490952f8dee658a633bbe523b35fcd0df53c40f454f801e8d2e3b
229,49,4096,200704,4.459570397471,5.230428562540,946,1101,1053,996,111,0.000000000000,119.388548658867,250cd457f0feadf0035bf6ba767a531fed72718412c865f2375dc2e9b2b8f418
229,50,4096,204800,4.463040061609,5.240214445656,940,1173,1103,880,108,0.000000000000,119.349779078062,c5e5785fa84640999bd9c079ca43fa7ca2790a27f36708e1f1b1bd2635cea066
229,51,4096,208896,4.455048102383,5.212847682970,1014,1135,1058,889,109,0.000000000000,119.499388584051,60eee37f41b66a568b9dd3cb4cb77fd3962676a34bdf7c075c0beb0a9174992e
229,52,4096,212992,4.461581902025,5.206809053414,979,1164,1014,939,112,0.000000000000,119.544043673439,9a7b8817c8aeb79ecc510a1f0ac6cf7f2dc0d345a0d7ddf52797ea54b01cdb0f
229,53,4096,217088,4.466183974486,5.258945370602,990,1269,1056,781,106,0.000000000000,119.792907106270,d87d0d934d14c6107b7bab11935c2f0459b0247d24024abce9165a7a40df37a8
229,54,4096,221184,4.476402153253,5.254224823950,1012,1156,1054,874,110,0.000000000000,119.765669273302,dfd20e45e9ca26f3016501f7a6cd63e7d503142d00df59be94c551b2d77ca5af
229,55,4096,225280,4.462353099429,5.256122846934,976,1241,966,913,105,0.000000000000,119.850523321027,d5e0d9db354ce9cb456a16921b9f8d0cb2ee8f2bc30be8d4ac4f9197c2423811
229,56,4096,229376,4.471665143721,5.263693289729,1034,1277,942,843,106,0.000000000000,119.819380330708,cc7229b5c1c3de126e24070be6cf0919ebb1a59d4c348a074966358b7a384b43
229,57,4096,233472,4.461052142749,5.234682692091,984,1131,1093,888,105,0.000000000000,119.781958815480,dcbffa46914887506d1e213b6bb8df6d2540da1019099ac90beff28e808e1c07
229,58,4096,237568,4.464479532918,5.262459147298,973,1209,1041,873,107,0.000000000000,119.821286958576,0fe1e9d2ac73c963f4b4385eaaefae49bee6d1224ec07f4a174de025a97f762d
229,59,4096,241664,4.472952084306,5.288691149725,936,1256,1078,826,106,0.000000000000,119.624559636224,d2f8bfb08f525b6615db152e5feae5d98cc97ecb6e8fa31c41f3413c79cdbe05
229,60,4096,245760,4.468099878136,5.265986426605,971,1144,989,992,108,0.000000000000,119.816087241220,65bc5332ee03bd88f9ca7219f9324566fb691a7dc1b799c7878a68a759234fcb
229,61,4096,249856,4.476698764479,5.299450331353,934,1225,1021,916,107,0.000000000000,119.816087241220,1701e163e0e2ca255ed156dfe36433d8c4d3fefbba4f1d90bb9262c7d839c974
229,62,4096,253952,4.470440760994,5.316512067414,974,1293,977,852,108,0.000000000000,119.927006805014,b08d91f7b4e675010f6793da774836949d358c949d6b94cec49b3d91b1ac9ca8
229,63,4096,258048,4.474450280256,5.276776218681,1038,1226,971,861,106,0.000000000000,120.064722593918,de5b27b41c10892355fca4f5f39a419fd7d3e39ce1c6722556771059943c1f7f
229,64,4096,262144,4.478446906487,5.319712918917,961,1355,864,916,104,0.000000000000,120.258868551420,b5e665bd58998f8f9102992fab988e01f2cfa48e14397b8e7f7252102f9998d3
229,65,4096,266240,4.470328443963,5.260700494601,993,1201,1003,899,105,0.000000000000,120.426758888519,ed5d7badd1f75c2b9e7e21c8cda152d5e220709ce164f5f5afc80e548245bffc
229,66,4096,270336,4.466097620140,5.253985695403,949,1209,1044,894,104,0.000000000000,120.705366901852,fb66edb0704493122e6646dd146725ac0967869238dfd63e715ed573db6decc5
229,67,4096,274432,4.477892731983,5.322258427933,995,1310,961,830,104,0.000000000000,120.852274741707,6edaad768521e84fdb8c742c8ed144c7f6368822ed69678f9304c9dc26d5ab9b
229,68,4096,278528,4.487544585677,5.304694944270,1071,1227,983,815,105,0.000000000000,120.847642742423,1e62d456f45dcdba455ccbdf8575187138d4abff5f13bfe5a80f6e49620b50f7
229,69,4096,282624,4.476680595541,5.283570526696,945,1260,1042,849,105,0.000000000000,120.965617345975,42b229c416ebd8929cb8ed660bad196eda3785909b693c897f1a3adc2ad9f6b4
229,70,4096,286720,4.485218837071,5.301186871722,1048,1256,976,816,103,0.000000000000,120.892034082022,b7700b21a28109429cbc610541e2b6191be20f51441c50ff40b7257f364d563d
229,71,4096,290816,4.487874263987,5.353234360637,905,1332,1020,839,111,0.000000000000,121.107152556323,b7b89bd0c20e38e32369de13a8f38d9d30af4282bdccb4b344a7025baaab7484
229,72,4096,294912,4.484221486657,5.320882528658,923,1204,1032,937,110,0.000000000000,121.311762679296,fedd7a37270ade04cdd926f5e60feab6bf5609b24c95e1c1e8ee68904d3bcb6a
229,73,4096,299008,4.500940678625,5.337400898093,857,1265,995,979,105,0.000000000000,121.261792179351,f226c14259b449e085b31b2141e654a045573603c66323475ccaa03c0c7f37df
229,74,4096,303104,4.487963487576,5.320698188584,1030,1264,989,813,109,0.000000000000,121.235099239858,e3e38c359f5dd17e0932438ae78115f21154ee2fd2d189ed54c90b95145ba4ec
229,75,4096,307200,4.486583723121,5.283195732328,1060,1218,939,879,105,0.000000000000,121.246644741821,c85de10e1b8a35bf785b96d3f32c1ddb18f7e803bb2e2b79ba2522872e67093d
229,76,4096,311296,4.490631546026,5.284555480977,1096,1212,872,916,104,0.000000000000,121.234957306737,d78f8e4b29a6668790ced59f2f5edc30016ce134860778e849dad92eab3914da
229,77,4096,315392,4.494651041220,5.332851235191,947,1236,1124,789,110,0.000000000000,121.539045532000,95ee367f426686f3493fd27c34d9906582a5546b999f391a288b08971836a0b4
229,78,4096,319488,4.487998298739,5.290135773081,1024,1348,1006,718,107,0.000000000000,121.548690898615,c4894ae814ff5b8552250780a79deea9c41053633bdb9016d430de5f8fa3d634
229,79,4096,323584,4.496907212308,5.338872989857,843,1280,1072,901,104,0.000000000000,121.380592062193,2132f1a8b6d6c3cace6a4ad8bd998637bf53eb6a1b1596ad6db131a38bb3ad4b
229,80,4096,327680,4.506645192373,5.341612507772,838,1323,1133,802,108,0.000000000000,121.589425324636,96d78f624ec0c4c26efb2081930505b87f247b9361385b855e3e88054bf290c3
229,81,4096,331776,4.488583793160,5.309653043734,865,1281,1122,828,107,0.000000000000,121.616315641529,46051aa5ca29378df6768510aaaa95efc1ee1af6dde9cf06fb231a42be71ce16
229,82,4096,335872,4.491961375227,5.351855266533,1062,1286,828,920,108,0.000000000000,121.671677586092,0bf81917b7ddfedd7f96db1a406348f0dc05530034a793aa818a5e4115286134
229,83,4096,339968,4.496804587475,5.336104092088,902,1349,895,950,102,0.000000000000,121.858322305494,3c8a587caff9f21c5e48e23485bc3cdd3f66c74b2bab22d76d37c7f492e1fbbb
229,84,4096,344064,4.498508887339,5.331239162639,958,1399,835,904,109,0.000000000000,121.895193656324,cb8170eff5163a12274b1a85b6264fd533c437ff063a5d6fda88b58c52621ae8
229,85,4096,348160,4.499310389101,5.319848001716,1031,1193,987,885,105,0.000000000000,122.200814060269,8d2bfb285c314bed54cbac68928245df8f1f00ccb66190c8ee3e9b47b97e85ba
229,86,4096,352256,4.485601866314,5.319864984787,1028,1295,914,859,104,0.000000000000,122.433059377384,e6811e61591afcb53b90dc39b3fe4c7f8552d4d3688ec3a00278557afed7e1e3
229,87,4096,356352,4.500193464413,5.361401787340,1034,1302,906,854,106,0.000000000000,122.541704437180,e44f0f2804354cb655685d92455e92755f73ddbe2e6a790fc66d6b63e6864a4e
229,88,4096,360448,4.499708184461,5.320692112846,945,1196,1058,897,105,0.000000000000,122.726380688036,7013414ab5a94d1b413eb71453c129f5db8cc5a87760377530e934eb917a963c
229,89,4096,364544,4.507224789953,5.358618886376,997,1188,930,981,107,0.000000000000,122.920851031069,4ac1420f089be03482c1e97bdc99db26ebd2d9c25c7b8a79ea2a0e659e8380c3
229,90,4096,368640,4.504525722148,5.337331404219,910,1358,906,922,107,0.000000000000,122.907853304127,c0217e040fd16e52e3038ac8b874a3819c2c5fd6697ac1610faf0fbc1219dd61
229,91,4096,372736,4.508048693237,5.316209909665,1023,1222,1042,809,109,0.000000000000,122.949988708685,b73c17297942a2f04d7aded04863a844f980a0d7a59abe5a9ce14ab5646f7b8c
229,92,4096,376832,4.508568351218,5.322262662685,1085,1306,991,714,104,0.000000000000,122.999589386025,9c696d53870bd7b908864f1092138d96debd6564f4d44be7bd48dbb7bd4ac80e
229,93,4096,380928,4.521360194087,5.373645366190,988,1390,889,829,110,0.000000000000,122.999589386025,ea18f2a752a2c38cd764e7808a21471afc154f4832dc2a2d035df9ace154ab37
229,94,4096,385024,4.526308849151,5.357961470821,967,1498,838,793,111,0.000000000000,122.950608647678,d849278085efb86395bbd1709bbe24128d73e2f3dd85906b7156f7fa7ebf00ab
229,95,4096,389120,4.519694909854,5.369641455821,951,1354,939,852,108,0.000000000000,123.119510111012,2c47cf634fbb8c14341edada33fa9e96eeeab32b36665e25e4d4d2066d96d40b
229,96,4096,393216,4.511059376997,5.293573933770,1044,1157,1171,724,105,0.000000000000,123.172761559355,78815c275ab62ce5fb7c28e52ab605f69eb41a61fce803abbd9824d63bcb58a3
229,97,4096,397312,4.515248139705,5.372634648663,1047,1193,1121,735,108,0.000000000000,123.175588402227,7e19fc6bb97ce31b4a253cd1ec783fe6e61f24c5ea6a944c1f9615416133b9cf
229,98,4096,401408,4.497392847035,5.249208595170,940,971,1231,954,102,0.000000000000,123.340299541114,ce356c61a81b7056006e874ab5cf6ede832615b7564a557410fa66006227ea39
229,99,4096,405504,4.507760937237,5.299223924730,834,1109,1117,1036,109,0.000000000000,123.427336335105,497dde31d3f7170dbff42e48d7b71e6f09209f04f65e2ed75ebbb94823cd4b12
229,100,4096,409600,4.532001746057,5.362548488133,830,1366,1218,682,107,0.000000000000,123.426834438312,08af546a31de7b0b207a60d0dee03ebfd7d6120ba6dce37317e505ffd2832238
229,101,4096,413696,4.522559622303,5.344971399369,953,1346,1015,782,106,0.000000000000,123.451415095519,3013f96cc0701fa04ed2261cf59e67e189dd0ef5543f2e43087eed6adb67b877
229,102,4096,417792,4.514572807076,5.337692107209,1189,1140,917,850,105,0.000000000000,123.468240814571,269f1c8dea2a6dcd6537f75ad5554ecefbe47d82250142a798821d8d64439a62
229,103,4096,421888,4.517749549279,5.342819974459,981,1272,1101,742,105,0.000000000000,123.519838611273,8a49fb92d7fcec0f8391fd7dec2f08047b8e5dc6796ad6086483d17f5d4da0f5
229,104,4096,425984,4.533297896277,5.366061702295,927,1399,1060,710,103,0.000000000000,123.700019045183,7470f02250bfddc9875648c3a2b06dee8e7fd812550ee908e6d558234e9b97d3
229,105,4096,430080,4.533342779657,5.366554712377,867,1297,1039,893,109,0.000000000000,123.696080086349,4e6ee0b057d298cfd7e69e9e72ff65e145e922a2eec23c411864bd8e4afc45eb
229,106,4096,434176,4.512940836331,5.306959146106,991,1167,1054,884,104,0.000000000000,123.605072087453,177d7f1d869b91042e4d7d5683e1d9a589c23f3bf53db364149e5e0c94359b35
229,107,4096,438272,4.521384096928,5.327106211930,794,1098,1143,1061,107,0.000000000000,123.811305147623,f7609d2b4bf607e25cd8a86b319b0b2ee159a47ec1c96c658cbde06449a805b2
229,108,4096,442368,4.522145124840,5.349229913424,1043,1246,1054,753,106,0.000000000000,123.981765033929,d72cf1c24cadacb6097f609b2bfb9065d39e6e450d7a88dc6741a6a5bb6c4dd5
229,109,4096,446464,4.523269400670,5.355288540182,1048,1391,956,701,110,0.000000000000,124.047435382865,81841cad309035c5d7acf575cc5f8b86ed8cb8fa335d77b09bcdd45bc0c8cf6c
229,110,4096,450560,4.535347039002,5.383217257569,1303,1149,1026,618,107,0.000000000000,124.195757148816,61a6ccc1ed5db442bdc67b475caed4301a842e302a761689f3af032543c66a59
229,111,4096,454656,4.517061485661,5.344087251236,1118,1151,1056,771,106,0.000000000000,124.297011315062,5f528a9b6c0775f80db2c2e511b7524a29dd4e5c840dd3b07014889b8a146ec8
229,112,4096,458752,4.527695832190,5.358023563134,1085,1307,929,775,106,0.000000000000,124.304281820771,64537b022415f5cccc6515c9aa02c48f1c9b1b6845b7e5a405dda1dbeff752c9
229,113,4096,462848,4.516997505113,5.354268340763,1149,1211,889,847,104,0.000000000000,124.381085431665,49cd015565f872c9449dd4a5936fdb008651d3c2f663b04b9afbbebd88d259d9
229,114,4096,466944,4.517913379792,5.314398148076,1201,960,1134,801,107,0.000000000000,124.448812480908,be0bad71a66e6e1166ce7757a4e6606876666bbea19aac267dc960222954abfe
229,115,4096,471040,4.521948571218,5.303585788777,981,1035,1339,741,106,0.000000000000,124.511279231154,30e71a8d42b6a0b49a91c2a2282e1a3e1a422b465aaf9d9cf561ca9774c571ff
229,116,4096,475136,4.542673650799,5.355539818038,758,1109,1339,890,106,0.000000000000,124.570853579856,51e34af912a258938e77bc6d068d9b1dac4323d0d2b2bd1bfb3dfc8fd10567ab
229,117,4096,479232,4.523593078105,5.263178953046,1014,1019,1228,835,105,0.000000000000,124.577903522513,75e31b87f89d426b48a71c7ffcdf2336738f63d4576854f8fcb08184a5f32b4f
229,118,4096,483328,4.536790442549,5.319423977227,1216,1250,980,650,107,0.000000000000,124.574863443090,cc7c6091b3179e076c7719ff7936f1128bfc69e88e04047d821d3e7ac8df118d
229,119,4096,487424,4.535420979682,5.365275715604,908,1285,1120,783,107,0.000000000000,124.560192132727,d5d136ef47fee768726af2b39a99e0f07b5b283a0f56fbcff9e615d3aea84d42
229,120,4096,491520,4.541810172168,5.355477016798,829,1272,1286,709,105,0.000000000000,124.582653769264,08c6116f8d64c06fc9e7ad7a8ee62ca2b1642e419199dbe437fc272292eb4f75
229,121,4096,495616,4.545459617599,5.359653900082,988,1197,1139,772,104,0.000000000000,124.627391428283,51fd0c8c4bca8899a03f38b1b27e9a291881c0e0a75c69d1c1a583c8b5f7927f
229,122,4096,499712,4.544136647559,5.377799519925,1149,1495,746,706,100,0.000000000000,124.613690095282,187a5c9ad6af268f001013e99d23664418d99cbb7cdeb37ed4e5ff276674aca8
229,123,4096,503808,4.544498310731,5.372475664797,1090,1350,953,703,102,0.000000000000,124.653115365223,c8bd6ed3dfdc779f24ed430a77b24eb9fa2c2e8c22cf122571c5a72de4fd1402
229,124,4096,507904,4.534079278035,5.333834690266,1346,1002,967,781,104,0.000000000000,124.653848442680,405ea68eac021a71eaf7793e7b8627364bc4526cb1ca1587fbd1fd34cf9e7814
229,125,4096,512000,4.541582784254,5.345831137016,954,1221,1256,665,108,0.000000000000,124.662953300133,bd80041332298df905842a6ce4713f1eec578a0bd23919971299d32415ea9491
229,126,4096,516096,4.548767299297,5.388778181562,1299,1200,901,696,106,0.000000000000,124.676349762354,869dea727027e3db298bf2522381ec9f11d12e83c218b9d922d3fd7dad941693
229,127,4096,520192,4.550254444693,5.418567095177,1058,1377,881,780,105,0.000000000000,124.811574684809,708ba1555353ba7920063ffb1070203413dc2ca892c35b7db4cda5693802fb45
229,128,4096,524288,4.556787624038,5.399179793026,1075,1613,732,676,103,0.000000000000,124.964673608300,fe560d8655b56ce8afe028278059397ee5f836a2f3b9e1a1c01720f60d3c5f88
229,129,4096,528384,4.554641596712,5.408430156378,1212,1402,866,616,106,0.000000000000,125.088078006199,39321907994a2aa66aaa121598bf1ed1080fc3471134fa6ea915052446e7e233
229,130,4096,532480,4.546913362693,5.347487923426,1357,1169,1016,554,99,0.000000000000,125.192992818018,d7777cf819ba0421c7e83d1b25e28ec147e9f9c102588a9969f110070b33e715
229,131,4096,536576,4.552484007949,5.360306148983,1198,1186,1103,609,106,0.000000000000,125.192992818018,a070fe598aeefab72d38063f10c07e81c6ed7a5b678586042ba03e038a87057b
229,132,4096,540672,4.555563332582,5.364326572516,1116,1163,1128,689,105,0.000000000000,125.192992818018,7f41f5c58519e2cc595a41e4789340a2ecbe659478b561bb0db6fbc73a686e31
229,133,4096,544768,4.546127373251,5.315177461753,1351,1022,1218,505,99,0.000000000000,125.279483681172,d777d7f4581b0da59aff55b6c77c2e105a6afe1318c7d7cc844b47af01f1ef91
229,134,4096,548864,4.532058992684,5.319674447297,1100,1165,1221,610,117,0.000000000000,125.359991115478,e592605335a414b5743ce7b066020595301a51998f343cdee179f383ec2ccc29
229,135,4096,552960,4.562411075700,5.405157486394,1074,1290,1166,566,108,0.000000000000,125.432447806354,f6cfc04d675f9970186375dde508ddc7a60bf3c4905bc82d88b46ea330d7a0cb
229,136,4096,557056,4.550455384093,5.358689700436,933,1191,1261,711,103,0.000000000000,125.513833500374,a4abf49d8b4fd2a3e87ada375ef5358929eb8dc76c878b41b7b3a7e707668bda
229,137,4096,561152,4.561699026465,5.370044641014,987,1165,1277,667,106,0.000000000000,125.573138187977,49e2461a3b7bd90e4b1668e64a7c6cea097c17d4dce40965a81c1c22eb5a8e5d
229,138,4096,565248,4.559452561300,5.383032901452,1007,1230,1257,602,102,0.000000000000,125.630084446024,fd090f90bebea43726aa0917e1e2356e43522c0c2effb5bc6bad976ba489d783
229,139,4096,569344,4.572827399895,5.407638212861,914,1341,1429,412,105,0.000000000000,125.683514546956,181172aca2ceaea14ca2904a35528583d92dd9d7abe324ce6b931d422cc06c86
