QF6R,1,1008,2,037,0,000,130844,62463,310,0
QF6R,1,1008,3,037,1,001,065515,63040,310,0
QF6R,1,1008,4,037,0,000,130844,62463,312,0
QF6R,1,1009,0,057,0,001,000000,64393,002,0
QF6R,1,1009,1,057,0,001,000000,64393,309,0
QF6R,1,1009,2,057,0,001,000000,64393,310,0
QF6R,1,1009,3,057,1,001,000000,64393,310,0
QF6R,1,1009,4,057,0,001,000000,64393,312,0
QF6R,1,1010,0,085,0,000,000000,60475,002,0
QF6R,1,1010,1,085,0,000,000000,60475,309,0
QF6R,1,1010,2,085,0,000,065529,60475,310,0
QF6R,1,1010,3,085,2,000,065529,60475,310,0
QF6R,1,1010,4,085,2,000,065529,60475,312,0
QF6R,1,1011,0,166,0,001,000000,63744,002,0
QF6R,1,1011,1,166,0,001,000000,63744,007,0
QF6R,1,1011,2,166,0,001,000000,63744,008,0
QF6R,1,1011,3,166,1,001,000000,63744,008,0
QF6R,1,1011,4,166,2,001,000000,63744,010,0
QF6R,1,1012,0,038,0,001,000000,62094,002,0
QF6R,1,1012,1,038,0,000,000000,62648,309,0
QF6R,1,1012,2,038,0,000,000000,62648,310,0
QF6R,1,1012,3,038,1,000,000000,62648,310,0
QF6R,1,1012,4,038,2,000,000000,62648,312,0
QF6R,1,1013,0,101,0,000,000000,62457,002,0
QF6R,1,1013,1,101,0,001,000000,60407,309,0
QF6R,1,1013,2,101,0,001,131006,60407,310,0
QF6R,1,1013,3,101,0,001,131006,60407,310,0
QF6R,1,1013,4,101,0,001,131006,60407,312,0
QF6R,1,1014,0,085,0,001,000000,60269,002,0
QF6R,1,1014,1,085,0,000,000000,61847,309,0
QF6R,1,1014,2,085,0,000,000000,61847,310,0
QF6R,1,1014,3,085,2,000,000000,61847,310,0
QF6R,1,1014,4,085,0,000,000000,61847,312,0
QF6R,1,1015,0,000,0,255,000000,00000,001,2
QF6R,1,1015,1,000,0,255,000000,00000,001,2
QF6R,1,1015,2,000,0,255,000000,00000,001,2
QF6R,1,1015,3,000,0,255,000000,00000,001,2
QF6R,1,1015,4,000,0,255,000000,00000,001,2
QF6R,1,1016,0,133,0,000,000000,59981,002,0
QF6R,1,1016,1,133,0,000,000000,59981,309,0
QF6R,1,1016,2,133,0,000,000000,59981,310,0
QF6R,1,1016,3,133,2,000,000000,59981,310,0
QF6R,1,1016,4,133,0,000,000000,59981,312,0
QF6R,1,1017,0,138,0,001,000000,59847,002,0
QF6R,1,1017,1,138,0,001,000000,59847,309,0
QF6R,1,1017,2,138,0,001,065532,59847,310,0
QF6R,1,1017,3,138,2,001,065532,59847,310,0
QF6R,1,1017,4,138,0,001,065532,59847,312,0
QF6R,1,1018,0,154,0,001,000000,59232,002,0
QF6R,1,1018,1,154,0,000,000000,61098,309,0
QF6R,1,1018,2,154,0,000,065530,61098,310,0
QF6R,1,1018,3,154,2,000,065530,61098,310,0
QF6R,1,1018,4,154,3,000,065530,61098,312,0
QF6R,1,1019,0,182,0,000,000000,65080,002,0
QF6R,1,1019,1,182,0,000,000000,65080,007,0
QF6R,1,1019,2,182,0,000,000000,65080,008,0
QF6R,1,1019,3,182,1,000,000000,65080,008,0
QF6R,1,1019,4,182,3,000,000000,65080,010,0
QF6R,1,1020,0,134,0,001,000000,59499,002,0
QF6R,1,1020,1,134,0,000,000000,59813,309,0
QF6R,1,1020,2,134,0,000,000000,59813,310,0
QF6R,1,1020,3,134,2,000,000000,59813,310,0
QF6R,1,1020,4,134,3,000,000000,59813,312,0
QF6R,1,1021,0,148,0,000,000000,61252,002,0
QF6R,1,1021,1,148,0,001,000000,60118,309,0
QF6R,1,1021,2,148,0,001,130954,60118,310,0
QF6R,1,1021,3,148,2,000,065524,61252,310,0
QF6R,1,1021,4,148,2,000,065524,61252,312,0
QF6R,1,1022,0,164,0,001,000000,62213,002,0
QF6R,1,1022,1,164,0,000,000000,59603,309,0
QF6R,1,1022,2,164,0,000,131020,59603,310,0
QF6R,1,1022,3,164,0,000,131020,59603,310,0
QF6R,1,1022,4,164,2,001,065531,62213,312,0
QF6R,1,1023,0,181,0,255,000000,00000,002,1
QF6R,1,1023,1,181,0,255,000000,00000,006,1
QF6R,1,1023,2,181,0,255,000000,00000,007,1
QF6R,1,1023,3,181,0,255,000000,00000,007,1
QF6R,1,1023,4,181,2,255,000000,00000,009,1
QF6R,1,1024,0,133,0,001,000000,59372,002,0
QF6R,1,1024,1,133,0,000,000000,58982,309,0
QF6R,1,1024,2,133,0,000,130734,58982,310,0
QF6R,1,1024,3,133,2,001,065508,59372,310,0
QF6R,1,1024,4,133,0,000,130734,58982,312,0
QF6R,1,1025,0,150,0,000,000000,58982,002,0
QF6R,1,1025,1,150,0,001,000000,58982,209,0
QF6R,1,1025,2,150,0,001,000000,58982,210,0
QF6R,1,1025,3,150,2,001,000000,58982,210,0
QF6R,1,1025,4,150,0,001,000000,58982,212,0
QF6R,1,1026,0,168,0,000,000000,62312,002,0
QF6R,1,1026,1,168,0,000,000000,62312,309,0
QF6R,1,1026,2,168,0,000,130790,62312,310,0
QF6R,1,1026,3,168,0,000,130790,62312,310,0
QF6R,1,1026,4,168,0,000,130790,62312,312,0
QF6R,1,1027,0,185,0,001,000000,63446,002,0
QF6R,1,1027,1,185,0,001,000000,63446,007,0
QF6R,1,1027,2,185,0,001,000000,63446,008,0
QF6R,1,1027,3,185,0,001,000000,63446,008,0
QF6R,1,1027,4,185,2,001,000000,63446,010,0
QF6R,1,1028,0,070,0,001,000000,58982,002,0
QF6R,1,1028,1,070,0,000,000000,60703,309,0
QF6R,1,1028,2,070,0,000,065532,60703,310,0
QF6R,1,1028,3,070,2,000,065532,60703,310,0
QF6R,1,1028,4,070,2,000,065532,60703,312,0
QF6R,1,1029,0,089,0,000,000000,59515,002,0
QF6R,1,1029,1,089,0,001,000000,58982,309,0
QF6R,1,1029,2,089,0,001,130824,58982,310,0
QF6R,1,1029,3,089,2,000,065495,59515,310,0
QF6R,1,1029,4,089,2,000,065495,59515,312,0
QF6R,1,1030,0,166,0,000,000000,62328,002,0
QF6R,1,1030,1,166,0,000,000000,62328,309,0
QF6R,1,1030,2,166,0,000,130468,62328,310,0
QF6R,1,1030,3,166,1,000,065234,62328,310,0
QF6R,1,1030,4,166,3,000,065234,62328,312,0
QF6R,1,1031,0,180,0,001,000000,61982,002,0
QF6R,1,1031,1,180,0,001,000000,61982,309,0
QF6R,1,1031,2,180,0,001,130946,61982,310,0
QF6R,1,1031,3,180,0,001,130946,61982,310,0
QF6R,1,1031,4,180,3,001,065534,61982,312,0
QF6R,1,1032,0,160,0,000,000000,60167,002,0
QF6R,1,1032,1,160,0,000,000000,60167,309,0
QF6R,1,1032,2,160,0,000,131010,60167,310,0
QF6R,1,1032,3,160,0,000,131010,60167,310,0
QF6R,1,1032,4,160,3,000,065528,60167,312,0
QF6R,1,1033,0,165,0,000,000000,62473,002,0
QF6R,1,1033,1,165,0,001,000000,61948,309,0
QF6R,1,1033,2,165,0,001,130820,61948,310,0
QF6R,1,1033,3,165,0,001,130820,61948,310,0
QF6R,1,1033,4,165,0,001,130820,61948,312,0
QF6R,1,1034,0,186,0,000,000000,62513,002,0
QF6R,1,1034,1,186,0,000,000000,62513,309,0
QF6R,1,1034,2,186,0,000,131026,62513,310,0
QF6R,1,1034,3,186,1,001,065524,65535,310,0
